State,City,Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),SO2 (ug/m3),O3 (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Xylene (ug/m3),AQI,AQI_Bucket,Wind_Speed (km/h),Humidity (%),Deforestation_Rate_%,Industry_Growth_%,CO2_Emission_MT,Population_Density_per_SqKm
North Rhine-Westphalia,Cologne,2014-01-01,25.973713224089863,37.35937994164182,15.688355710134255,20.83365343296944,19.35666484584496,8.132102980192245,0.6654295243287794,9.146532746283468,29.957639768645752,0.7396204390608823,1.8260886013109414,0.6327294178821835,80.0,Moderate,16.1614215544325,51.600682385235146,0.5125374874346944,4.446245541777211,3.7914832040904987,1334.3246812241089
North Rhine-Westphalia,Cologne,2014-02-01,20.89388559063052,34.177013920729934,14.453766543217373,27.24542812759979,22.100573175533096,9.590622820614044,0.21901894511470005,3.9483764769098775,60.47464228246491,0.2759506631957136,0.6970444810484304,0.2943103308531229,69.0,Moderate,18.95513166391092,100.0,0.621255523830756,5.042207217706669,3.7032394060862504,1339.3371770430417
North Rhine-Westphalia,Cologne,2014-03-01,27.18150830480554,52.22416606198223,12.84177190765893,30.714187755577914,23.08465862151553,9.426700381180233,0.7838195272037667,7.946477578967784,10.0,0.4963316721171212,1.22333029719667,0.636172517586284,83.0,Moderate,18.361721988941802,66.48224716182575,0.12000778451147316,1.9700165308566784,0.1,1268.4861835930947
North Rhine-Westphalia,Cologne,2014-04-01,34.184238851264205,57.99265548067863,11.174461703396311,41.16053265732569,27.737547011182663,7.042489348535579,0.7207668296088052,6.732907464418705,27.56606391494716,0.6175663984162146,1.6894811684630882,0.8398348543012386,97.0,Moderate,12.222137417654395,71.63514887373681,0.7380915912542872,1.0684367561542976,4.895885455748035,1295.9828373279397
North Rhine-Westphalia,Cologne,2014-05-01,20.126773002213312,35.76677507245881,9.74852301974161,28.077726038968354,20.04791200111628,9.547772008044218,0.5821150532827045,5.170234328900228,19.82852778098593,0.25262131376395996,0.5292856058231982,0.32035201661359386,68.0,Moderate,14.435879725422465,76.8628540464168,0.15374504010591047,5.573603000073575,5.952436434082257,1372.7566138493205
North Rhine-Westphalia,Cologne,2014-06-01,20.126904344406555,30.941492281231508,6.41189759948867,19.759012683875053,13.870582450182775,5.105169121926146,0.25554825343323107,6.893367095738989,61.496407299570656,0.2451336695831584,0.6832357355787432,0.312141371109054,68.0,Moderate,19.467729493372463,51.57467948618921,0.2629546265609504,2.5186120034441957,2.907324508709283,1318.9033425600483
North Rhine-Westphalia,Cologne,2014-07-01,34.63370252405913,58.87687782516345,14.466503197745245,33.38410288849758,25.3608212257087,9.182822954235666,0.6230608410514423,5.346774799488053,48.23414032827177,0.9765260461840655,1.860426386814145,0.7975928996221886,98.0,Moderate,11.934048974129992,52.95210732040303,0.7598544852843389,4.8220923059223075,5.898657905183862,1452.3638523088218
North Rhine-Westphalia,Cologne,2014-08-01,28.13947783322327,45.39364540469893,15.047639706779616,38.33740058961622,28.2940713570898,7.777707030764979,0.37451404500368907,8.418644762261339,37.006050922706386,0.7520967264027808,1.2580812148514688,1.0501723549271482,85.0,Moderate,9.399743625919358,61.18969483346592,0.847962393874742,3.149037483499386,2.320680274625208,1362.9546930581246
North Rhine-Westphalia,Cologne,2014-09-01,18.244204912520384,32.13517721918452,7.732790875416977,22.204886922455774,15.86696923287256,6.917838704254223,0.5360534789359302,6.741252883653732,46.44468021130018,0.5229619907909155,0.83276594872826,0.3385174422197022,64.0,Moderate,19.636170402430082,66.86095081209214,0.7398600568729434,5.413722330633764,5.99674271226389,1155.90676269336
North Rhine-Westphalia,Cologne,2014-10-01,26.340480348687716,35.17515374639358,15.123600106991988,25.995717135893436,21.793238138729276,4.259792391609965,0.3491853402354018,9.754288481524574,48.9637022740433,0.4304684708713587,0.709212255884321,0.46758212453996906,81.0,Moderate,8.769963452995103,52.903644857959755,0.9246037388015825,2.2956854719476762,0.9829666792541407,1455.0126456287023
North Rhine-Westphalia,Cologne,2014-11-01,18.292658457500302,30.09709665561962,11.502323596886018,21.717316822858827,17.606409422464772,8.394977782877573,0.5215797842435477,6.736020521870926,26.405761809733264,0.3755490509848679,0.8203473273191143,0.2552182118701142,64.0,Moderate,5.375386532758794,44.33983388701139,0.9883410123271404,3.648768793290009,3.0477849974983977,1415.4654471691981
North Rhine-Westphalia,Cologne,2014-12-01,18.274161971437945,27.542722584831704,8.555518055948461,21.33776537115645,15.843440216365604,8.115590832969334,0.2565822841968666,4.669761633904627,47.18929140873497,0.27622339365618964,0.6609536909267896,0.3151124476989535,64.0,Moderate,15.447589612994836,82.32586614905362,0.8309137628256033,2.8276902816117624,5.203387679809183,1172.4490243506389
North Rhine-Westphalia,Cologne,2015-01-01,23.935698172528273,36.581634646881724,15.798881578073395,32.38872263217425,25.53943023143125,5.481090613532704,0.9167525149924668,7.906209462469838,65.83184990767627,0.42696670524494545,1.0475367433334313,0.27435220582714404,76.0,Moderate,17.583201973188267,48.58760144422278,0.6557188524625357,4.427229675701707,2.821934131507563,1440.9744035266658
North Rhine-Westphalia,Cologne,2015-02-01,6.693758042737617,13.204389605687885,2.2218964083614123,5.369256661193382,4.023311126864041,3.209384539343605,0.15055212567393705,1.5667230922289772,68.47429109182173,0.1732553731227259,0.4065996937183386,0.20388885002275103,28.0,Good,20.089542763586067,78.72134615272088,0.1484611912313418,3.6842323910501182,0.1,1334.591293055062
North Rhine-Westphalia,Cologne,2015-03-01,8.200657339895738,11.709606831640194,5.215989276506101,10.40998177612306,8.281764657893456,3.0665746981056214,0.11315022935596439,1.9521584115709834,57.799630509135,0.16012160494142108,0.2898812275919297,0.10092694081130371,34.0,Good,17.32104219926633,47.142645310814615,0.9101174342738775,4.680624393584715,5.994346232475955,1150.1997694781871
North Rhine-Westphalia,Cologne,2015-04-01,17.501699766072218,26.565334370866026,11.051085300105143,22.481677528966372,17.772364299407904,7.2377810313213224,0.1969696161586341,3.2405496483523333,48.874446761244435,0.2133790324081429,0.5971534904154218,0.15973630005835504,62.0,Moderate,17.941142484042363,54.81361284542332,0.3586699368698142,3.185939890184801,3.3082712007887474,1361.2505107480906
North Rhine-Westphalia,Cologne,2015-05-01,13.89735103732461,23.026865629902275,5.9591501948489665,19.40637369256733,13.443727660330637,8.919492918265368,0.2763165364881824,2.578906981618952,58.86823007449691,0.13986015034909083,0.2540392701687984,0.1787472417719167,55.0,Moderate,8.40824134624447,62.356970950608904,0.4518455226712777,4.897884465513444,3.5505175838690866,1278.0761390821647
North Rhine-Westphalia,Cologne,2015-06-01,24.51397866076219,46.67752919241266,10.283272687356016,37.05004426372385,25.08665798407233,13.549914782902873,0.9006826201085452,2.7295652525290315,55.58566646242638,0.36091569526972156,0.9884023523216879,0.3148925711540427,77.0,Moderate,15.901823824427371,99.2642585647162,0.5686852682817878,3.5396162741472876,5.396031752771202,1240.9043317905644
North Rhine-Westphalia,Cologne,2015-07-01,14.73580739583031,23.45452868019297,6.219070570634149,16.977887570942222,12.294387815035478,7.864535464848456,0.2109350497670552,3.8230797854551115,28.140677749522887,0.20135245330620866,0.5177241531777307,0.28102997212809866,57.0,Moderate,16.874714672714216,67.86172444566745,0.8953000845239132,1.5767402778587956,4.432818229452195,1201.5946389871074
North Rhine-Westphalia,Cologne,2015-08-01,10.701570389317666,19.48441017062899,6.683745887236693,11.493659743619254,9.634024984353653,3.1238418452646,0.3609100549997651,2.0614250366378553,31.295134043917546,0.2769750236187153,0.5630560841011177,0.19064633287770594,45.0,Good,10.944493402415379,69.01053813946844,0.8231335365476568,4.659038082683618,4.723291066065415,1315.8676108026057
North Rhine-Westphalia,Cologne,2015-09-01,33.72519015137243,64.05971270888718,21.336625849294084,29.74077147144062,27.071020579989394,7.379245495261187,0.7595302299575779,5.271447207257268,54.51983060358461,0.7868954603880943,1.6784944359666736,0.8478761734973604,96.0,Moderate,14.036275898581467,62.91510311129474,0.5531455057836017,3.1494220496729044,2.427349504914944,1392.299369753291
North Rhine-Westphalia,Cologne,2015-10-01,20.193789596107713,30.634210017512967,8.721475262303198,21.596625421047065,16.06859336217564,11.754094695556848,0.6883625783212669,2.7567318756655936,34.97238573401683,0.540509948598448,1.470498270289189,0.774667397010568,68.0,Moderate,19.824913313099614,51.696350548800915,0.8908039955247941,4.9194252465172585,7.982584910067879,1392.206967720308
North Rhine-Westphalia,Cologne,2015-11-01,22.54022563750339,35.49916775804778,12.104915748052896,19.26710834143124,16.627172767426593,5.951613174496259,0.816603984654116,4.600452140707543,29.62152465355034,0.4141826041748579,1.233365704598667,0.40251503711654857,73.0,Moderate,18.40010054163114,75.22888994203136,0.8668782742377593,5.530706884371048,5.175449402385262,1301.3803444034454
North Rhine-Westphalia,Cologne,2015-12-01,10.602014510292346,16.42876884347535,3.7697931988834936,15.290820781182665,10.102125409435065,11.355810732202674,0.42338643183425084,3.9195983580191007,64.34054161376179,0.22977421234038645,0.42848316985026846,0.20564871809998442,44.0,Good,20.006918833565805,65.44011591963567,0.4101821686517176,5.528105158852125,6.7904105228149,1298.8765199005848
North Rhine-Westphalia,Cologne,2016-01-01,17.64493820379854,33.22540215795462,8.602110208428876,25.507609450099064,18.078151419019807,8.52717413910499,0.21254958986363803,4.498055986547182,45.940916480006386,0.32373551851654164,0.8200362955219651,0.4756913825665146,63.0,Moderate,11.392252222926642,86.09547779462291,0.3533674175730029,4.9145532721832765,2.822715085591005,1357.892351611443
North Rhine-Westphalia,Cologne,2016-02-01,22.88738071767893,30.464083392199104,16.010115109554324,25.94948626394957,22.238588727957065,9.94064466356257,0.775631310782675,6.112779769664378,44.02589829263921,0.33012800277497334,0.5319932284289125,0.32411443388001787,74.0,Moderate,21.64385368015251,47.75010641897591,0.4539265353849326,1.5888511692477671,3.4112567107506298,1409.1500290512045
North Rhine-Westphalia,Cologne,2016-03-01,12.792051380621578,19.39140368542266,4.650366829671453,12.890716307918106,9.296774062922466,13.57656799461213,0.15466442725316965,1.4876946482426672,26.955904583116137,0.28934101994354033,0.469095439175244,0.35558704360048876,52.0,Moderate,11.285603116389225,85.13023359319725,0.7905962775379629,5.813272590731781,3.076137938825779,1250.964359123751
North Rhine-Westphalia,Cologne,2016-04-01,25.005584146765376,44.399564890679244,16.97941817517057,22.365396059595806,20.85275154442618,2.488208277895179,0.48620311076299816,6.400276845630761,38.26964129142645,0.44439617986688834,0.9672155185227579,0.63457378512534,78.0,Moderate,6.705097198982652,68.48468882537014,0.6649242820057828,3.620090229434224,2.5631402752659613,1182.4693648650646
North Rhine-Westphalia,Cologne,2016-05-01,17.194890480649562,29.159274958459328,10.827655013133494,25.465456258762977,19.23534897410513,10.689512549024718,0.5053056901150444,5.1633422788685355,39.84858140767576,0.25769295261527414,0.3936395535901262,0.15711418073951777,62.0,Moderate,13.39121540762726,53.18787781604207,0.20791003629635182,5.570289779052314,2.456387391783937,1248.5257128403598
North Rhine-Westphalia,Cologne,2016-06-01,19.666450001653786,31.572569011712027,13.547939329980178,29.538933616566105,22.83604266166953,7.715896646356049,0.46056176932089604,2.8558550009218493,31.42321144655644,0.5657925069813556,1.621380512963258,0.6293990974755258,67.0,Moderate,13.51334275383411,69.59268037040016,0.3872571661255622,4.4292285163605225,6.148839658138925,1092.0383225995151
North Rhine-Westphalia,Cologne,2016-07-01,17.186347102164824,28.83806758797196,6.390425295461121,17.41031427856565,12.61439197423419,5.152458399939106,0.4633044968292505,6.789743789634535,26.768018588120253,0.20892196737708466,0.43444993537880394,0.25950240341186753,62.0,Moderate,9.747925325937013,52.772961804688755,0.8892274672004314,2.0541954376247595,3.174085708877538,1206.5975891245678
North Rhine-Westphalia,Cologne,2016-08-01,36.818225476071504,52.95599280102922,14.19001641260313,47.76827643334681,32.83789520835347,7.698096089230679,1.4353866356050318,13.789690011946252,71.21862831709512,0.9401879275509291,1.9479046668461784,0.9186507877910397,104.0,Unhealthy for Sensitive Groups,15.941391330399313,82.93376127639782,0.9389594184678776,4.148788222710005,5.070439743536267,1387.451935827961
North Rhine-Westphalia,Cologne,2016-09-01,21.892022202096527,35.060109352863684,6.715309347439487,22.04357917947308,15.24221091926366,13.07291282945463,0.7565817798238073,8.71150724964828,66.14102805570442,0.45952902021907105,0.9138739273056626,0.5540274090110385,72.0,Moderate,26.187212714580355,63.282240901198605,0.22162062828917808,2.8464189674960734,1.735522199785267,1269.320488834339
North Rhine-Westphalia,Cologne,2016-10-01,13.5383125683528,22.35435461023698,7.9859896353472,13.268917771265272,11.26510092550461,12.00483793926696,0.2830872897847707,2.8172564284968007,43.42539786347392,0.34198761512538717,0.6662923121728218,0.4533985308325177,54.0,Moderate,16.5088986608408,52.9813601820742,0.9769551191813592,1.0857739173625887,2.417125691226752,1377.3950799047443
North Rhine-Westphalia,Cologne,2016-11-01,28.580359296825513,55.18388331577042,15.9374908928816,23.349194403085303,20.82194320686246,1.9978566164260902,0.8002025895903881,9.908517529110863,25.085908010687742,0.337174797638702,0.552941039446946,0.2980721976746927,86.0,Moderate,18.3095251066305,56.67786691887441,0.664453533787549,5.230115169732294,6.81105105789975,1415.5200157223699
North Rhine-Westphalia,Cologne,2016-12-01,12.233250800231822,18.136829415171608,4.54130290642141,15.435029365822285,10.587456104289158,5.6904808819525,0.14012565924828999,2.429777020367306,19.11919950425329,0.21785292847331694,0.5252775526903851,0.1940665941002165,51.0,Moderate,17.687356732311798,53.16724427191538,0.8194781691785676,5.903462230270362,5.275793157271545,1347.0451699720913
North Rhine-Westphalia,Cologne,2017-01-01,23.670908760038042,45.15178389392407,14.592120746135341,21.776129078498137,19.275172407055745,10.828682706708104,0.558324473068789,7.686864212282676,38.22646892862195,0.6135676065413604,1.1535452499673944,0.41660640958944506,75.0,Moderate,11.01643334036446,88.06191698902528,0.845068028183335,3.6281233991719337,3.8734245101180496,1473.3956964407475
North Rhine-Westphalia,Cologne,2017-02-01,6.322639008961795,11.070744780085716,2.6534737740383445,5.120686025874607,4.120304693953865,7.934767766650903,0.17862654011747106,2.4300995681783144,11.197348934355203,0.16629529839041302,0.3360088210137515,0.2427111533007651,26.0,Good,8.77569614424137,48.07488869982661,0.2307819080425945,2.58943498276982,2.954045144526616,1443.7912017099468
North Rhine-Westphalia,Cologne,2017-03-01,11.374511608812556,14.94882200483425,4.026556950839594,10.053713915807359,7.462543559322885,7.945959980368306,0.3576318646289637,1.6664363007709297,38.20810603900084,0.2932139792558291,0.5876558007278916,0.18461960692442533,47.0,Good,13.263769149889573,63.97831023205894,0.6586131209353775,2.0678214441292067,2.2180828586164383,1425.9581382901583
